"Index","X","Y","ExpectedX","ExpectedY","Dx","Dy","Error"
"76","-8.75","72.994","-8.69622222557108","72.6875262669986","-0.0537777744289158","0.306473733001354","0.31115622770935"
"77","-27.591","68.436","-27.659819269251","68.6829555449842","0.0688192692510157","-0.246955544984147","0.256365233638769"
"78","-41.652","64.436","-41.6521780885537","64.4364913584539","0.000178088553724365","-0.000491358453871271","0.000522636262766374"
"79","-60.885","57.083","-60.9542971333754","57.220016592836","0.0692971333753647","-0.13701659283597","0.153543607507512"
"80","-81.191","46.218","-81.1913964122533","46.2188283978764","0.000396412253309109","-0.000828397876347253","0.000918360341102687"
"81","-101.367","30.192","-101.367423381105","30.1924324267395","0.000423381105221665","-0.000432426739465086","0.000605181332546803"
"82","185.855","36.544","185.85566440845","36.5446727376574","-0.000664408450205656","-0.000672737657410494","0.000945523423508292"
"83","176.307","61.566","176.701866136435","62.0706855082457","-0.39486613643453","-0.504685508245672","0.640801629161416"
"84","161.13","93.597","161.407170167442","93.6937369213037","-0.277170167441881","-0.0967369213037443","0.293566574499017"
"85","138.596","124.547","138.596448696424","124.547258057239","-0.000448696424172113","-0.000258057238866627","0.000517611842596658"
"86","106.783","153.011","106.388756564519","152.530519961157","0.394243435480675","0.480480038842842","0.621521483253816"
"87","57.427","176.597","57.5366932931477","176.897250936392","-0.109693293147657","-0.300250936392274","0.319661138341862"
"88","-10.792","185.978","-10.7710831425757","185.653289571525","-0.0209168574243002","0.324710428474702","0.325383431177332"
"89","-79.948","168.453","-79.796561123675","168.17391889763","-0.151438876325003","0.279081102370043","0.317521644872689"
"90","-122.641","140.531","-122.416898155386","140.321977580518","-0.224101844613813","0.209022419481812","0.306450662595701"
"91","-150.455","110.397","-150.190263426741","110.260871684785","-0.264736573259285","0.136128315214648","0.297685020490194"
"92","-169.254","78.417","-169.540007252947","78.4781211059627","0.286007252947257","-0.0611211059627124","0.29246527713994"
"93","-180.678","52.525","-180.973702357108","52.5250368114716","0.295702357107672","-3.68114715882939E-05","0.29570235939897"
"94","-188.944","27.998","-188.343761278568","28.1133733953709","-0.600238721431566","-0.115373395370874","0.611226261760083"
"95","91.964","38.48","91.9644533466863","38.4806588226955","-0.000453346686313694","-0.000658822695541517","0.000799731556306362"
"96","70.811","52.445","70.7496553156644","52.3415148405171","0.0613446843356371","0.103485159482858","0.120301074514867"
"97","51.512","61.177","51.5120074036275","61.1772972543164","-7.4036275421463E-06","-0.00029725431644323","0.000297346502156851"
"98","36.351","66.559","36.3543788478746","66.5904360020247","-0.00337884787460752","-0.0314360020247193","0.0316170655858177"
"99","24.429","69.597","24.3623707450863","69.340667640664","0.0666292549137388","0.256332359335985","0.264850403158298"
"100","17.129","71.071","17.1290284981378","71.0711301718932","-2.84981377731697E-05","-0.000130171893161446","0.000133254889688047"
